Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
616,19-0724-EX1,Transfer from Capital/Operations - City Wide to Woodlawn Community Elementary School,Funds Transfer From Award# 2019-437-00-05 To Project# 2019-23631-FAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,254605 School Safety Services,000000 Default Value,23631 Woodlawn Community Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,"$10,321",
617,19-0724-EX1,Transfer from South Shore Intl College Prep High School to Citywide Student Support and Engagement,Pulling back unused funds,46631 South Shore Intl College Prep High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19","$10,342",
618,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$10,388",
619,19-0724-EX1,Transfer from Capital/Operations - City Wide to William Penn Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24911-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24911 William Penn Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$10,410",
620,19-0724-EX1,Transfer from Leslie Lewis Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-24151-PKC To Award# 2019-437-00-07 ; Change Reason : NA,24151 Leslie Lewis Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$10,637",
621,19-0724-EX1,Transfer from Student Transportation to Student Transportation,Replace 11 computers that are out of warranty.,11870 Student Transportation,115 General Education Fund,53405 Commodities - Supplies,255001 Transportation Administration,000000 Default Value,11870 Student Transportation,115 General Education Fund,55005 Property - Equipment,255001 Transportation Administration,000000 Default Value,"$10,727",
622,19-0724-EX1,Transfer from Student Transportation to Information & Technology Services,To replace old computers.,11870 Student Transportation,115 General Education Fund,55005 Property - Equipment,255001 Transportation Administration,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,55005 Property - Equipment,266418 Technology Purchases,000000 Default Value,"$10,727",
623,19-0724-EX1,Transfer from Ole A Thorp Elementary Scholastic Academy to School Safety and Security Office,Camera project for Thorp,29301 Ole A Thorp Elementary Scholastic Academy,115 General Education Fund,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,000575 Student Based Budgeting,10610 School Safety and Security Office,115 General Education Fund,56105 Services - Repair Contracts,254605 School Safety Services,000575 Student Based Budgeting,"$10,730",
624,19-0724-EX1,Transfer from Capital/Operations - City Wide to Alexander Graham Bell Elementary School,Funds Transfer From Award# 2019-436-00-08 To Project# 2019-22231-SGN ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,050013 Aldermanic Menu Funds,22231 Alexander Graham Bell Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253508 Renovations,050013 Aldermanic Menu Funds,"$10,790",
625,19-0724-EX1,Transfer from Capital/Operations - City Wide to Little Village Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2018-22521-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22521 Little Village Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$10,883",
626,19-0724-EX1,Transfer from New School Development - City Wide to Sor Juana Ines de la Cruz ES,Expansion School Marketing Funds - Sor Juana,13615 New School Development - City Wide,115 General Education Fund,55005 Property - Equipment,009546 School Transitions,005058 New And Expansion School Funding,23521 Sor Juana Ines de la Cruz ES,115 General Education Fund,54125 Services - Professional/Administrative,009546 School Transitions,005058 New And Expansion School Funding,"$10,995",
627,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,217662 Iasa-Nonpublic Summer,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$11,000",
628,19-0724-EX1,Transfer from Capital/Operations - City Wide to Agustin Lara Elementary Academy,Funds Transfer From Award# 2019-422-00-14 To Project# 2019-23791-ADM ; Change Reason : NA,12150 Capital/Operations - City Wide,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,23791 Agustin Lara Elementary Academy,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$11,000",
629,19-0724-EX1,Transfer from Capital/Operations - City Wide to Francis M McKay Elementary School,Funds Transfer From Award# 2019-422-00-14 To Project# 2019-24451-ADM ; Change Reason : NA,12150 Capital/Operations - City Wide,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,24451 Francis M McKay Elementary School,422 CDB Fund / State 1st Funding,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$11,000",
630,19-0724-EX1,Transfer from Capital/Operations - City Wide to Simpson Academy HS for Young Women,Funds Transfer From Award# 2019-437-00-05 To Project# 2019-49051-FAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,254605 School Safety Services,000000 Default Value,49051 Simpson Academy HS for Young Women,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,"$11,088",
631,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Back-2-school bash.,14060 Family & Community Engagement Office,115 General Education Fund,54125 Services - Professional/Administrative,321850 Community Relations,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,221229 Back To School Campaign,000000 Default Value,"$11,233",
632,19-0724-EX1,Transfer from Camelot Excel - Southshore HS to Education General - City Wide,Transfer for SPED reimbursement payments,63143 Camelot Excel - Southshore HS,114 Special Education Fund,54320 Student Tuition - Charter Schools,"213011 Health Services
000000",,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$11,400",Default Value
633,19-0724-EX1,Transfer from Department of JROTC to Phoenix Military Academy High School,Transfer needed for chromebooks for math classes.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000000 Default Value,55011 Phoenix Military Academy High School,115 General Education Fund,55005 Property - Equipment,221227 Curriculum Development,000901 Other Gen Ed Funded Programs,"$11,450",
634,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles R Darwin Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2019-22881-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22881 Charles R Darwin Elementary School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$11,460",
635,19-0724-EX1,Transfer from Capital/Operations - City Wide to Josiah Pickard Elementary School,Funds Transfer From Award# 2017-486-00-05 To Project# 2018-24961-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253524 Playground Program,000000 Default Value,24961 Josiah Pickard Elementary School,486 CIT Bond Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$11,550",
636,19-0724-EX1,Transfer from New School Development - City Wide to Bronzeville Classical ES,Expansion School Marketing Funds - Bronzeville Classical,13615 New School Development - City Wide,115 General Education Fund,55005 Property - Equipment,009546 School Transitions,005058 New And Expansion School Funding,26181 Bronzeville Classical ES,115 General Education Fund,54125 Services - Professional/Administrative,009546 School Transitions,005058 New And Expansion School Funding,"$11,569",
637,19-0724-EX1,Transfer from Capital/Operations - City Wide to Norwood Park Elementary School,Funds Transfer From Award# 2019-437-00-14 To Project# 2019-24711-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,24711 Norwood Park Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$11,806",
638,19-0724-EX1,Transfer from Frank W Reilly Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-25101-PKC To Award# 2019-437-00-07 ; Change Reason : NA,25101 Frank W Reilly Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$11,872",
639,19-0724-EX1,Transfer from Capital/Operations - City Wide to Hiram H Belding Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22221-ADD ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22221 Hiram H Belding Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,009531 Additions,000000 Default Value,"$11,990",
640,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Ralph H Metcalfe Elementary Community Academy,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,31061 Ralph H Metcalfe Elementary Community Academy,115 General Education Fund,54130 Services - Non Professional,300008 Community/Parent Involvement,000044 Ctu Sustainable Schools Initiative,"$12,000",
641,19-0724-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,OSEL instructional materials,10895 Social and Emotional Learning,115 General Education Fund,54125 Services - Professional/Administrative,231001 Student Discipline,000000 Default Value,10895 Social and Emotional Learning,115 General Education Fund,53305 Instructional Materials (Non-Digital),231001 Student Discipline,000000 Default Value,"$12,095",
642,19-0724-EX1,Transfer from Capital/Operations - City Wide to Chicago Technology Academy High School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-63091-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,63091 Chicago Technology Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$12,318",
643,19-0724-EX1,Transfer from Capital/Operations - City Wide to Edison Park Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-28081-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,28081 Edison Park Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$12,402",
644,19-0724-EX1,Transfer from Capital/Operations - City Wide to Oliver S Westcott Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2019-26381-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,26381 Oliver S Westcott Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$12,435",
