Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
732,19-1120-EX1,Transfer from Student Support and Engagement to William J Onahan Elementary School,Onahan K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24761 William J Onahan Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
733,19-1120-EX1,Transfer from Student Support and Engagement to Oriole Park Elementary School,Oriole Park K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24771 Oriole Park Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
734,19-1120-EX1,Transfer from Student Support and Engagement to John Palmer Elementary School,Palmer K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24821 John Palmer Elementary School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
735,19-1120-EX1,Transfer from Student Support and Engagement to George B Swift Elementary Specialty School,Swift K-8 OST Award Program Admin Award - Full,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25571 George B Swift Elementary Specialty School,115 General Education Fund,53405 Commodities - Supplies,320020 Other After Schools Programs,000675 K-* Ost Award Program,"$1,112",
736,19-1120-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Aligning budget to grant.,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,140101 Agricultural Academy,376808 Agriculture Education Fy20,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,140101 Agricultural Academy,376808 Agriculture Education Fy20,"$1,112",
737,19-1120-EX1,Transfer from Ferdinand Peck Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,24871 Ferdinand Peck Elementary School,332 NCLB Title I Regular Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 041008,,"$1,113","Contingency For Project Expansion
Contingency For Grant Expansion"
738,19-1120-EX1,Transfer from Julia Ward Howe Elementary School of Excellence to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,23851 Julia Ward Howe Elementary School of Excellence,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,113",
739,19-1120-EX1,Transfer from Ellen H Richards Career Academy High School to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,53051 Ellen H Richards Career Academy High School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,114",
740,19-1120-EX1,Transfer from Orozco Fine Arts & Sciences Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,31281 Orozco Fine Arts & Sciences Elementary School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,114",
741,19-1120-EX1,Transfer from Orozco Fine Arts & Sciences Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,31281 Orozco Fine Arts & Sciences Elementary School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,114",
742,19-1120-EX1,Transfer from Student Support and Engagement to Citywide Student Support and Engagement,Transfer for RC Event,11371 Student Support and Engagement,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,267983 Research & Evaluation Support Services,070600 21st Century Mou Program Income,10875 Citywide Student Support and Engagement,124 School Special Income Fund,53205 Commodities - Supplied Food,390011 Community School Initiative,070600 21st Century Mou Program Income,"$1,120",
743,19-1120-EX1,Transfer from External Affairs and Partnerships to Education General - City Wide,Sweep back funds.,14040 External Affairs and Partnerships,124 School Special Income Fund,57210 Pensions - ESP Employer,419001 Payroll Salvage,004106 Education Lab Options Redesign,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,150900 Grants - Supplemental,"$1,124",
744,19-1120-EX1,Transfer from Charles Gates Dawes Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,22901 Charles Gates Dawes Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,140",
745,19-1120-EX1,Transfer from Gerald Delgado Kanoon Elementary Magnet School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,29071 Gerald Delgado Kanoon Elementary Magnet School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,145",
746,19-1120-EX1,Transfer from Gerald Delgado Kanoon Elementary Magnet School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,29071 Gerald Delgado Kanoon Elementary Magnet School,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,145",
747,19-1120-EX1,Transfer from John L Marsh Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24361 John L Marsh Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),221011 Improvement Of Instruction,433139 Il-Empower (Cohort 19 - Grant 9) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,148",
748,19-1120-EX1,Transfer from John L Marsh Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24361 John L Marsh Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),221011 Improvement Of Instruction,433139 Il-Empower (Cohort 19 - Grant 9) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,148",
749,19-1120-EX1,Transfer from Jordan Elementary Community School to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,22811 Jordan Elementary Community School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,148",
750,19-1120-EX1,Transfer from Norwood Park Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24711 Norwood Park Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,150",
751,19-1120-EX1,Transfer from Norwood Park Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24711 Norwood Park Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,150",
752,19-1120-EX1,Transfer from Language & Cultural Education - City Wide to Education General - City Wide,Expired Grant - Transfer funding to contingency.,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,51330 Benefits Pointer,"290004 General Salary
S Bkt",490942 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,159",
753,19-1120-EX1,Transfer from James Hedges Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer available funding to fund contingency.,23681 James Hedges Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430227 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,165",
754,19-1120-EX1,Transfer from Talent Office - City Wide to Talent Office - City Wide,CPS Teacher Residency Induction event.,11070 Talent Office - City Wide,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",264207 Teacher Sourcing & Recruitment,000000 Default Value,11070 Talent Office - City Wide,115 General Education Fund,53215 Commodities - Purchased Food,264207 000000,,"$1,167","Teacher Sourcing & Recruitment
Default Value"
755,19-1120-EX1,Transfer from Brighton Park Elementary School to Citywide Student Support and Engagement,Pulling back unused grant funds FY19 SCS,26451 Brighton Park Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$1,167",
