Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
556,18-0725-EX1,Transfer from Capital/Operations - City Wide to Luke O'Toole Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-24801-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24801 Luke O'Toole Elementary School,488 Series 2017H,56310 Capitalized Construction,253513 Playlots,000000 Default Value,"$4,172",
557,18-0725-EX1,Transfer from Education General - City Wide to Facility Opers & Maint - City Wide,Chiller repair for Senn High,12670 Education General - City Wide,115 General Education Fund,57810 Debt - Interest Expense,514001 Bond Interest,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254031 O&M North,000000 Default Value,"$4,196",
558,18-0725-EX1,Transfer from Capital/Operations - City Wide to Leif Ericson Elementary Scholastic Academy,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-29051-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,29051 Leif Ericson Elementary Scholastic Academy,485 CIT PayGo Fund,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$4,200",
559,18-0725-EX1,Transfer from Leif Ericson Elementary Scholastic Academy to Capital/Operations - City Wide,Funds Transfer From Project# 2018-29051-RPT To Award# 2017-485-00-13 ; Change Reason : NA,29051 Leif Ericson Elementary Scholastic Academy,485 CIT PayGo Fund,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,"$4,200",
560,18-0725-EX1,Transfer from Capital/Operations - City Wide to Leif Ericson Elementary Scholastic Academy,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-29051-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,29051 Leif Ericson Elementary Scholastic Academy,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,200",
561,18-0725-EX1,Transfer from Capital/Operations - City Wide to Isabelle C O'Keeffe Elementary School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-24751-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,24751 Isabelle C O'Keeffe Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,200",
562,18-0725-EX1,Transfer from Office of Catholic Schools to Holy Trinity High School B,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69372 Holy Trinity High School B,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,221023 Tlcf-Catholic/Imp Of Instr,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$4,200",
563,18-0725-EX1,Transfer from John J Audubon Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2016-22091-NCP To Award# 2017-427-00-26 ; Change Reason : NA,22091 John J Audubon Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,"$4,209",
564,18-0725-EX1,"Transfer from Henry R Clissold Elementary School to Magnet, Gifted and IB Programs",Sweep of IB funds per department head request.,22761 Henry R Clissold Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,008005 International Baccalaureate Program,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,57915 Miscellaneous - Contingent Projects,119035 000000,,"$4,218","Other Instruction Purposes - Miscellaneous
Default Value"
565,18-0725-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,"Transfer $4226 to new budget line to create Pupil Transportation for student field trips to Princeton Vision Clinic for access to eye
exams.",14050 Office of Student Health & Wellness,115 General Education Fund,55005 Property - Equipment,213004 Vision Testing-City Wide,000000 Default Value,14050 Office of Student Health & Wellness,115 General Education Fund,54210 Pupil Transportation,213004 Vision Testing-City Wide,000000 Default Value,"$4,226",
566,18-0725-EX1,Transfer from Capital/Operations - City Wide to Gurdon S Hubbard High School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-46341-DOR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46341 Gurdon S Hubbard High School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$4,228",
567,18-0725-EX1,Transfer from Real Estate to Real Estate,Environmental projects,11910 Real Estate,230 Public Building Commission O & M,53510 Commodities - Postage,254009 Central Office Operations,000000 Default Value,11910 Real Estate,230 Public Building Commission O & M,54125 Services - Professional/Administrative,251148 Real Estate Administration,000000 Default Value,"$4,235",
568,18-0725-EX1,Transfer from Robert Fulton Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-23281-OPI To Award# 2018-436-00-06 ; Change Reason : NA,23281 Robert Fulton Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009513 Fs O&M Cip,000057 Fund 436 Spend Down,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009511 Sw O&M Cip,000057 Fund 436 Spend Down,"$4,237",
569,18-0725-EX1,Transfer from Capital/Operations - City Wide to Robert Fulton Elementary School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-23281-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23281 Robert Fulton Elementary School,488 Series 2017H,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,"$4,237",
570,18-0725-EX1,Transfer from Percy L Julian High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-46401-ODR-4 To Award# 2018-488-00-03 ; Change Reason : NA,46401 Percy L Julian High School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$4,238",
571,18-0725-EX1,Transfer from Capital/Operations - City Wide to Bronzeville Lighthouse Charter School,Funds Transfer From Award# 2017-486-00-06 To Project# 2017-66421-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253526 Interior Renovation,000000 Default Value,66421 Bronzeville Lighthouse Charter School,486 CIT Bond Fund,56302 Capitalized Equipment,253508 Renovations,000000 Default Value,"$4,253",
572,18-0725-EX1,Transfer from Facility Opers & Maint - City Wide to Christian Fenger Academy High School,Paint orders for Chicago Cares program,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254101 Asset Management,000000 Default Value,46111 Christian Fenger Academy High School,230 Public Building Commission O & M,53405 Commodities - Supplies,254033 O&M South,000000 Default Value,"$4,274",
573,18-0725-EX1,Transfer from Christian Fenger Academy High School to Facility Opers & Maint - City Wide,Transfer to correct line to open POs for Chicago Cares Serve-A-Thon,46111 Christian Fenger Academy High School,230 Public Building Commission O & M,53405 Commodities - Supplies,254033 O&M South,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254033 O&M South,000000 Default Value,"$4,274",
574,18-0725-EX1,"Transfer from Facility Opers & Maint - City Wide to Christian Fenger Academy High School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value","Transfer To:
46111 Christian Fenger Academy High School
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value",,,,,,,,,,,"$4,274",
575,18-0725-EX1,Transfer from Capital/Operations - City Wide to John C Burroughs Elementary School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-22481-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,22481 John C Burroughs Elementary School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$4,296",
576,18-0725-EX1,Transfer from Capital/Operations - City Wide to Charles Gates Dawes Elementary School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-22901-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,22901 Charles Gates Dawes Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,300",
577,18-0725-EX1,Transfer from Capital/Operations - City Wide to John Harvard Elementary School of Excellence,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-23581-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,23581 John Harvard Elementary School of Excellence,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,300",
578,18-0725-EX1,Transfer from Capital/Operations - City Wide to Thomas J Higgins Elementary Community Academy,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-31251-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,31251 Thomas J Higgins Elementary Community Academy,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,300",
579,18-0725-EX1,Transfer from Capital/Operations - City Wide to Harold Washington Elementary School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-24921-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,24921 Harold Washington Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,300",
580,18-0725-EX1,Transfer from Frank I Bennett Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-22241-ACD To Award# 2017-486-00-11 ; Change Reason : NA,22241 Frank I Bennett Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253526 Interior Renovation,000000 Default Value,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,"$4,302",
581,18-0725-EX1,Transfer from Office of Catholic Schools to Christ the King Jesuit (Catholic),Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69027 Christ the King Jesuit (Catholic),332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$4,316",
582,18-0725-EX1,Transfer from Charles W Earle Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2016-23031-NPL To Award# 2016-436-00-01 ; Change Reason : NA,23031 Charles W Earle Elementary School,436 IGA and Other Capital Projects Fund,54125 Services - Professional/Administrative,320008 Playgrounds And Stadia,000017 Tif Capital,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253508 Renovations,000017 Tif Capital,"$4,340",
583,18-0725-EX1,Transfer from Facility Opers & Maint - City Wide to John Whistler Elementary School,"WO#:7754369-EMERGENCY SERVICE CALL:PARTIAL BUILDING HEATING;CONTRACTOR PERFORMED TROUBLE SHOOT
AND PROVIDED PARTS AND SERVICE TO REPLACE GAS PRESSURE SWITCH,AND END PROVING SWITCH ON MAIN GAS
VALVE AND MOTOR.FIRED UP BOILER,PUT IN OPERATION",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,25831 John Whistler Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$4,395",
584,18-0725-EX1,Transfer from Capital/Operations - City Wide to Mahalia Jackson Elementary School,Funds Transfer From Award# 2018-488-00-07 To Project# 2018-26651-OHI4 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,26651 Mahalia Jackson Elementary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,400",
585,18-0725-EX1,Transfer from Capital/Operations - City Wide to National Teachers Elementary Academy,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-32031-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,32031 National Teachers Elementary Academy,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,400",
