Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
473,19-0522-EX1,Transfer from Student Support and Engagement to William C. Goudy Technology Academy,Goudy K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23371 William C. Goudy Technology Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
474,19-0522-EX1,Transfer from Student Support and Engagement to James Hedges Elementary School,Hedges K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23681 James Hedges Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
475,19-0522-EX1,Transfer from Student Support and Engagement to Gerald Delgado Kanoon Elementary Magnet School,Kanoon K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29071 Gerald Delgado Kanoon Elementary Magnet School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
476,19-0522-EX1,Transfer from Student Support and Engagement to Ernst Prussing Elementary School,Prussing K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25031 Ernst Prussing Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281","102
"
477,19-0522-EX1,Transfer from Student Support and Engagement to Stone Elementary Scholastic Academy,Stone K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29291 Stone Elementary Scholastic Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
478,19-0522-EX1,Transfer from Student Support and Engagement to George B Swift Elementary Specialty School,Swift K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25571 George B Swift Elementary Specialty School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
479,19-0522-EX1,Transfer from Student Support and Engagement to New Field Elementary School,New Field K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22071 New Field Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
480,19-0522-EX1,Transfer from Student Support and Engagement to William H Seward Communication Arts Academy ES,Seward K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25301 William H Seward Communication Arts Academy ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
481,19-0522-EX1,Transfer from Student Support and Engagement to Wolfgang A Mozart Elementary School,Mozart K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24611 Wolfgang A Mozart Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281","103
"
482,19-0522-EX1,Transfer from Student Support and Engagement to National Teachers Elementary Academy,National Teachers Academy K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,32031 National Teachers Elementary Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$5,281",
483,19-0522-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54205 Travel Expense,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$5,312",
484,19-0522-EX1,Transfer from Capital/Operations - City Wide to Joshua D Kershaw Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23991-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23991 Joshua D Kershaw Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$5,336",
485,19-0522-EX1,Transfer from Capital/Operations - City Wide to Spencer Technology Academy,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-25441-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,25441 Spencer Technology Academy,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$5,390",
486,19-0522-EX1,Transfer from Capital/Operations - City Wide to Nathan Hale Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-23491-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,23491 Nathan Hale Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$5,400","104
"
487,19-0522-EX1,Transfer from Network Support to Network Support,Transfer funds to increase bucket positions,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,221080 Aio - Improvement Of Instruction,000000 Default Value,11110 Network Support,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$5,428",
488,19-0522-EX1,Transfer from Capital/Operations - City Wide to Robert Nathaniel Dett Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-26031-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,26031 Robert Nathaniel Dett Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$5,470",
489,19-0522-EX1,Transfer from Capital/Operations - City Wide to Mark Sheridan Math & Science Academy,Funds Transfer From Award# 2019-437-00-01 To Project# 2019-29201-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,29201 Mark Sheridan Math & Science Academy,437 CIP Series 2018D,56310 Capitalized Construction,253513 Playlots,000000 Default Value,"$5,472",
490,19-0522-EX1,Transfer from Capital/Operations - City Wide to James G Blaine Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22261-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22261 James G Blaine Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$5,475",
491,19-0522-EX1,Transfer from Capital/Operations - City Wide to William C. Goudy Technology Academy,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23371-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23371 William C. Goudy Technology Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$5,477","105
"
492,19-0522-EX1,Transfer from Capital/Operations - City Wide to Albert R Sabin Elementary Magnet School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-29371-OLT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,29371 Albert R Sabin Elementary Magnet School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$5,490",
493,19-0522-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,Need additional funds for OSHW staff going to conferences.,14050 Office of Student Health & Wellness,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",213011 Health Services,000000 Default Value,14050 Office of Student Health & Wellness,115 General Education Fund,54205 Travel Expense,213011 000000,,"$5,500","Health Services
Default Value"
494,19-0522-EX1,Transfer from Capital/Operations - City Wide to Newton Bateman Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-22171-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22171 Newton Bateman Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$5,500",
495,19-0522-EX1,Transfer from Capital/Operations - City Wide to George Rogers Clark Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22191-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22191 George Rogers Clark Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$5,529","106
"
496,19-0522-EX1,Transfer from Capital/Operations - City Wide to Frank W Reilly Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-25101-OBI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,25101 Frank W Reilly Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$5,575",
497,19-0522-EX1,Transfer from Associated Talmud Torah Of,Chicago to Bais Yaakov High School Of,69530 Associated Talmud Torah Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","69553 Bais Yaakov High School Of
Chicago",358 Title IV,55005 Property - Equipment,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","$5,577",ChicagoTransfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs
498,19-0522-EX1,Transfer from Capital/Operations - City Wide to Emmett Louis Till Math and Science Academy,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24441-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24441 Emmett Louis Till Math and Science Academy,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$5,593",
499,19-0522-EX1,Transfer from Capital/Operations - City Wide to Wendell E Green Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-24131-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24131 Wendell E Green Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$5,600","107
"
