Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
934,18-0425-EX1,Transfer from Capital/Operations - City Wide to TEAM Englewood Community Academy High School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-49161-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,49161 TEAM Englewood Community Academy High School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$3,990",
935,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Woodlawn Community Elementary School,"Vendor will replace various areas of piping in crawlspace: 40' of 1 1/4"", 10' of 1 1/2"", 15' of 2"", 10' of 1"".",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,23631 Woodlawn Community Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$3,995",
936,18-0425-EX1,Transfer from Theodore Herzl Elementary School to Frazier Preparatory Academy Charter School,"Appropriate half of Cell Tower Annual Payment Received to Frazier Charter due to share building per contract. Receipt # 58470
T-Mobile FY18 11/2/17 ACH.",23771 Theodore Herzl Elementary School,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,253201 Cell Tower Installation Program,000388 Cellular Revenue,26901 Frazier Preparatory Academy Charter School,124 School Special Income Fund,54320 Student Tuition - Charter Schools,253201 Cell Tower Installation Program,000388 Cellular Revenue,"$4,000",
937,18-0425-EX1,Transfer from William Penn Elementary School to KIPP Ascend Charter School,"Appropriate half of FY18 Cell Tower Annual Payment Received to KIPP Ascend Charter due to share building per contract. Receipt #
Sprint 58668 12/15/17 ACH.",24911 William Penn Elementary School,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,253201 Cell Tower Installation Program,000388 Cellular Revenue,66261 KIPP Ascend Charter School,124 School Special Income Fund,54320 Student Tuition - Charter Schools,253201 Cell Tower Installation Program,000388 Cellular Revenue,"$4,000",
938,18-0425-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-53101-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$4,000",
939,18-0425-EX1,Transfer from Theodore Herzl Elementary School to Education General - City Wide,"FY17 Cell Tower Revenue Appropriation Adjustment. Appropriate too much money in FY17. Share building with Frazier - Should
only appropriate $4000 instead of $8000 in FY17.",23771 Theodore Herzl Elementary School,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,253201 Cell Tower Installation Program,000388 Cellular Revenue,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,150900 Grants - Supplemental,"$4,000",
940,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Student Bus Evacuation Drills,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54210 Pupil Transportation,119027 Prek Instruction,510225 Headstart-Child Development,"$4,000",
941,18-0425-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for Ventra fare for students who are participating in the CPFTA Program.,13727 Early College and Career - City Wide,124 School Special Income Fund,53405 Commodities - Supplies,140060 Police And Fire Training - Voc,000389 Cte Programs,13727 Early College and Career - City Wide,124 School Special Income Fund,54210 Pupil Transportation,140060 Police And Fire Training - Voc,000389 Cte Programs,"$4,025",
942,18-0425-EX1,Transfer from Norman A Bridge Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22321 Norman A Bridge Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$4,043",
943,18-0425-EX1,Transfer from Early College and Career - City Wide to Paul Laurence Dunbar Career Academy High School,CTE Broadcast Technology Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140205 Broadcast Technology,474565 Special Student Needs-C. Perkins Fy18,"$4,062",
944,18-0425-EX1,Transfer from LSC Relations to LSC Relations,Funds to increase stipends payments for election season. Salvage transfer is approved by Budget office and Executive office.,10910 LSC Relations,115 General Education Fund,"57205 Pensions - Employee, ESP",419001 Payroll Salvage,000000 Default Value,10910 LSC Relations,115 General Education Fund,57940 Miscellaneous Charges,231401 Reform - Lsc Elections,000000 Default Value,"$4,083",
945,18-0425-EX1,Transfer from Capital/Operations - City Wide to Enrico Tonti Elementary School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-25631-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,25631 Enrico Tonti Elementary School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$4,102",
946,18-0425-EX1,Transfer from Student Support and Engagement to Jean Baptiste Beaubien Elementary School,Beaubien K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22201 Jean Baptiste Beaubien Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$4,128",
947,18-0425-EX1,Transfer from Student Support and Engagement to Mount Greenwood Elementary School,Mount Greenwood K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,24591 Mount Greenwood Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$4,128",
948,18-0425-EX1,Transfer from Office of Catholic Schools to St Rita High School of Cascia,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",69426 St Rita High School of Cascia,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic","$4,145",
949,18-0425-EX1,Transfer from Capital/Operations - City Wide to Ashburn Community Elementary School,Funds Transfer From Award# 2018-488-00-05 To Project# 2018-32081-BLR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,32081 Ashburn Community Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,150",
950,18-0425-EX1,Transfer from William H Ray Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25071 William H Ray Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$4,159",
951,18-0425-EX1,Transfer from Rachel Carson Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22601 Rachel Carson Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$4,184",
952,18-0425-EX1,Transfer from George Armstrong International Studies ES to Early Childhood Development - City Wide,Consolidation of budget lines.,22081 George Armstrong International Studies ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$4,282",
953,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Transfer funds to clear negatives,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,12694 Other Government Funded,362 Early Childhood Development,57305 Hospitalization & Dental Insurance - Employer,112501 Teacher Assistant Credentials,"376646 State Preschool For All Age 3-5 Diverse Learners
Fy18","$4,284",
954,18-0425-EX1,Transfer from Charles W Earle Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23031 Charles W Earle Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$4,320",
955,18-0425-EX1,Transfer from Capital/Operations - City Wide to Luke O'Toole Elementary School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-24801-OPI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,24801 Luke O'Toole Elementary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,325",
956,18-0425-EX1,Transfer from Capital/Operations - City Wide to George B Swift Elementary Specialty School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-25571-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,25571 George B Swift Elementary Specialty School,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$4,350",
957,18-0425-EX1,Transfer from Capital/Operations - City Wide to Hope College Preparatory High School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-49091-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,49091 Hope College Preparatory High School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,380",
958,18-0425-EX1,Transfer from Capital/Operations - City Wide to Walter S Christopher Elementary School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-30031-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,30031 Walter S Christopher Elementary School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$4,400",
959,18-0425-EX1,Transfer from Student Support and Engagement to Education General - City Wide,Moving salvage line funds to contingency line placeholder. THU9 request 3.27.18.,11371 Student Support and Engagement,124 School Special Income Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,070600 21st Century Mou Program Income,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,267983 Research & Evaluation Support Services,070600 21st Century Mou Program Income,"$4,462",
