Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
617,19-0123-EX1,Transfer from Capital/Operations - City Wide to Neal F Simeon Career Academy High School,Funds Transfer From Award# 2017-486-00-17 To Project# 2018-53061-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,53061 Neal F Simeon Career Academy High School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$12,503",
618,19-0123-EX1,Transfer from Capital/Operations - City Wide to Isabelle C O'Keeffe Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2018-24751-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,24751 Isabelle C O'Keeffe Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$12,573",
619,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$12,722",
620,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Yeshivas Tiferes TZVI,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69442 Yeshivas Tiferes TZVI,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$12,755",
621,19-0123-EX1,"
Transfer from Capital/Operations - City Wide to Richard Edwards Elementary School",Funds Transfer From Award# 2019-437-00-04 To Project# 2019-23081-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,23081 Richard Edwards Elementary School,437 EBF-Backed Bonds,56304 Capitalized Software,253007 Life Safety,000000 Default Value,"$12,793",
622,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$12,875",
623,19-0123-EX1,Transfer from Network 1 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02411 Network 1,367 Title I - Comprehensive School Reform,51330 Benefits Pointer,290001 General Salary S Bkt,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$12,884",
624,19-0123-EX1,Transfer from Capital/Operations - City Wide to John W Garvy Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23301-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23301 John W Garvy Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$12,889",
625,19-0123-EX1,Transfer from Capital/Operations - City Wide to Tilden Academic Transition HS,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53121-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,50121 Tilden Academic Transition HS,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$12,975","138
"
626,19-0123-EX1,"
Transfer from Ombudsman Chicago- West to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,65015 Ombudsman Chicago- West,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$13,217",
627,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$13,286","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
628,19-0123-EX1,Transfer from William B Ogden Elementary School to Consolidated Pointer Line Unit,Correcting to consolidated pointer,24731 William B Ogden Elementary School,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,005062 Fy19 School Actions,12690 Consolidated Pointer Line Unit,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,005062 Fy19 School Actions,"$13,406",
629,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,57210 Pensions - ESP Employer,300006 Early Childhood - Community Services,376669 State Preschool For All Age 3-5 Fy19,"$13,808",
630,19-0123-EX1,"
Transfer from Capital/Operations - City Wide to Leslie Lewis Elementary School",Funds Transfer From Award# 2017-486-00-17 To Project# 2019-24151-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,24151 Leslie Lewis Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$13,890",
631,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,51500 Teacher Salaries - Substitutes,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$14,091",
632,19-0123-EX1,Transfer from Capital/Operations - City Wide to Robert Lindblom Math & Science Academy HS,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-46511-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46511 Robert Lindblom Math & Science Academy HS,486 CIT Bond Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$14,115",
633,19-0123-EX1,Transfer from Capital/Operations - City Wide to Stephen T Mather High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-46241-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,46241 Stephen T Mather High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$14,367","140
"
634,19-0123-EX1,"
Transfer from Education General - City Wide to Consolidated Pointer Line Unit",Transfer to open school transitions position,12670 Education General - City Wide,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,005062 Fy19 School Actions,"$14,383",
635,19-0123-EX1,Transfer from ASPIRA Charter School - Early College High School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66254 ASPIRA Charter School - Early College High School,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$14,421",
636,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Cheder Lubavitch,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69593 Cheder Lubavitch,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$14,450",
637,19-0123-EX1,Transfer from Capital/Operations - City Wide to Teachers Academy for Mathematics and Science (TAMS) Training - City Wide,Funds Transfer From Award# 2018-488-00-08 To Project# 2018-11060-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488,56310,009514 000000,,"11060 Teachers Academy for Mathematics and Science
(TAMS) Training - City Wide",488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$14,514","Series 2017H
Capitalized Construction
Contingencies
Default Value141
"
638,19-0123-EX1,"
Transfer from Sir Miles Davis Magnet Elementary Academy to Capital/Operations - City Wide",Funds Transfer From Project# 2019-29391-BAS To Award# 2019-437-00-04 ; Change Reason : NA,29391 Sir Miles Davis Magnet Elementary Academy,437 EBF-Backed Bonds,56302 Capitalized Equipment,253007 Life Safety,000000 Default Value,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,"$14,538",
639,19-0123-EX1,Transfer from Capital/Operations - City Wide to Sir Miles Davis Magnet Elementary Academy,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-29391-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,29391 Sir Miles Davis Magnet Elementary Academy,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$14,538",
640,19-0123-EX1,Transfer from Rowe Elementary Charter School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66571 Rowe Elementary Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$14,540",
641,19-0123-EX1,Transfer from Arthur E Canty Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2015-22541-ANX To Award# 2017-427-00-27 ; Change Reason : NA,22541 Arthur E Canty Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,253518 Annex,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253544 Child Award,000000 Default Value,"$14,768",
642,19-0123-EX1,Transfer from Capital/Operations - City Wide to Benjamin E Mays Elementary Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-26321-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,26321 Benjamin E Mays Elementary Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$15,000","142
"
