Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
430,19-0828-EX1,Transfer from Arts to Portage Park Elementary School,Transfer of funds for Fine and Performing Arts School,10890 Arts,115 General Education Fund,57940 Miscellaneous Charges,230010 Administrative Support,000000 Default Value,25011 Portage Park Elementary School,115 General Education Fund,57940 Miscellaneous Charges,230010 Administrative Support,000901 Other Gen Ed Funded Programs,"$4,000",
431,19-0828-EX1,Transfer from Diverse Learner Supports & Services to Diverse Learner Quality Instruction,FY19 Grant extension,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,11674 Diverse Learner Quality Instruction,220 Federal Special Education IDEA Programs,53305 Instructional Materials (Non-Digital),300004 Special Ed - Community Service,460526 Preschool Discretionary (Starnet) Fy19,"$4,000",
432,19-0828-EX1,Transfer from Diverse Learner Supports & Services to Diverse Learner Quality Instruction,FY19 Grant Extension,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,11674 Diverse Learner Quality Instruction,220 Federal Special Education IDEA Programs,53305 Instructional Materials (Non-Digital),221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,"$4,000",
433,19-0828-EX1,Transfer from Title I and School Improvement Programs to William J Bogan High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46041 William J Bogan High School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
211001 Attendance & Social Work
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$4,037",
434,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Grace Lutheran School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69313 Grace Lutheran School,356 ELL & Bilingual Programs,53405 Commodities - Supplies,221022 Federal - Nonpublic Inst (Lutheran),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$4,041",
435,19-0828-EX1,Transfer from Title I and School Improvement Programs to Ira F Aldridge Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19
Amount: $4,049","Transfer To:
22641 Ira F Aldridge Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,,
436,19-0828-EX1,Transfer from Title I and School Improvement Programs to William J Bogan High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46041 William J Bogan High School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
212017 Other Govt Fnded Prjts-Guidnce
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$4,083",
437,19-0828-EX1,Transfer from Early Childhood Development to Education General - City Wide,Sweep of overallocated sub coverage funds,11360 Early Childhood Development,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376672 State Preschool For All Age 3-5 Fy20,12670 Education General - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,092",
438,19-0828-EX1,Transfer from Title I and School Improvement Programs to Lazaro Cardenas Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
24051 Lazaro Cardenas Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$4,120",
439,19-0828-EX1,Transfer from Title I and School Improvement Programs to Francis W Parker Elementary Community Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19
Amount: $4,131","Transfer To:
31181 Francis W Parker Elementary Community Academy
367 Title I - Comprehensive School Reform
55005 Property - Equipment
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,,
440,19-0828-EX1,Transfer from Title I and School Improvement Programs to Orr Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
28151 Orr Academy High School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$4,139",
441,19-0828-EX1,Transfer from Title I and School Improvement Programs to Charles G Hammond Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
23531 Charles G Hammond Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$4,223",
442,19-0828-EX1,Transfer from Title I and School Improvement Programs to Daniel J Corkery Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433133","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,22851 Daniel J Corkery Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,"$4,257",
443,19-0828-EX1,Transfer from Title I and School Improvement Programs to Edward E. Sadlowski Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19
Amount: $4,262","Transfer To:
22631 Edward E. Sadlowski Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,,
444,19-0828-EX1,Transfer from Title I and School Improvement Programs to Rodolfo Lozano Bilingual & International Ctr ES,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
24101 Rodolfo Lozano Bilingual & International Ctr ES
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$4,317",
445,19-0828-EX1,Transfer from Citywide Student Support and Engagement to Nancy B Jefferson Alternative HS,Delinquent Grant- License for 35 seats of GradPoint,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,125008 Title I - Neglected & Delinquent Programs,430626 Delinquent Program Fy20,30011 Nancy B Jefferson Alternative HS,334 NCLB Title 1 - Neglected & Delinquent,53307 Commodities: Software Licenses (Instructional),125008 Title I - Neglected & Delinquent Programs,430626 Delinquent Program Fy20,"$4,340",
446,19-0828-EX1,Transfer from Title I and School Improvement Programs to John Foster Dulles Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433131","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,26141 John Foster Dulles Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119010 Other Instructional Programs,433131 Il-Empower (Cohort 19 - Grant 1) Fy19,"$4,355",
447,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Benito Juarez Community Academy High School,Second half of per student Enrichment Allocation for Freshman Connections Summer 2019,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46421 Benito Juarez Community Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$4,375",
448,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Whitney M Young Magnet High School,Second half of enrichment allocation for Freshman Connections.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,47101 Whitney M Young Magnet High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$4,375",
449,19-0828-EX1,Transfer from Title I and School Improvement Programs to Richard J Oglesby Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433138 Il-Empower (Cohort 19 - Grant 8) Fy19","Transfer To:
24741 Richard J Oglesby Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
119010 Other Instructional Programs
433138 Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,,,,,,"$4,400",
450,19-0828-EX1,Transfer from Title I and School Improvement Programs to Rudyard Kipling Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433133","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,24081 Rudyard Kipling Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,"$4,402",
