Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
605,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Irvin C Mollison Elementary School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,26251 Irvin C Mollison Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,800",
606,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Morgan Park High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46251 Morgan Park High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,800",
607,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Nicholas Senn High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,47061 Nicholas Senn High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,800",
608,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Elizabeth H Sutherland Elementary School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,25561 Elizabeth H Sutherland Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,800",
609,18-1024-EX1,Transfer from Early College and Career - City Wide to Percy L Julian High School,Supplies for CTE Allied Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474566 Special Student Needs-C. Perkins Fy19,"$4,823",
610,18-1024-EX1,Transfer from Capital/Operations - City Wide to Frank L Gillespie Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23321-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23321 Frank L Gillespie Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$4,900",
611,18-1024-EX1,Transfer from Michele Clark Academic Prep Magnet High School to Education General - City Wide,Transfer available funding to contingency.,41051 Michele Clark Academic Prep Magnet High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,908",
612,18-1024-EX1,Transfer from Capital/Operations - City Wide to Thomas Hoyne Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23871-DOR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23871 Thomas Hoyne Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,950",
613,18-1024-EX1,Transfer from Capital/Operations - City Wide to Enrico Tonti Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-25631-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,25631 Enrico Tonti Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,995",
614,18-1024-EX1,Transfer from Capital/Operations - City Wide to Adam Clayton Powell Paideia Community Academy ES,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-26291-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437,56310,009509 000000,,"26291 Adam Clayton Powell Paideia Community Academy
ES",437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,999","EBF-Backed Bonds
Capitalized Construction
Ss O&M Cip
Default Value"
615,18-1024-EX1,Transfer from Alex Haley Elementary Academy to Talent Office - City Wide,Teacher Residency Program,22301 Alex Haley Elementary Academy,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$5,000",
616,18-1024-EX1,Transfer from Wendell Smith Elementary School to Talent Office - City Wide,Teacher Residency Program,23641 Wendell Smith Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000575 Student Based Budgeting,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$5,000",
617,18-1024-EX1,Transfer from Henry D Lloyd Elementary School to Talent Office - City Wide,Teacher Residency Program,24221 Henry D Lloyd Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000576 Supplemental Aid,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$5,000",
618,18-1024-EX1,Transfer from Hiram H Belding Elementary School to Talent Office - City Wide,Teacher Residency Program,22221 Hiram H Belding Elementary School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$5,000",
619,18-1024-EX1,Transfer from Talent Office to Talent Office - City Wide,Transferring funds to create stipend bucket for background check team,11010 Talent Office,115 General Education Fund,54125 Services - Professional/Administrative,262005 Educator Effectiveness,000000 Default Value,11070 Talent Office - City Wide,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$5,000",
620,18-1024-EX1,Transfer from Network Support to Network Support,Transferring to supply line to make purchases,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,230010 Administrative Support,000000 Default Value,11110 Network Support,115 General Education Fund,53405 Commodities - Supplies,230010 Administrative Support,000000 Default Value,"$5,000",
621,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Rogers Park Montessori,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69248 Rogers Park Montessori,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$5,000",
622,18-1024-EX1,Transfer from Network Support to Network Support,Transferring funds for commodities purchase,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,230010 Administrative Support,000000 Default Value,11110 Network Support,115 General Education Fund,53205 Commodities - Supplied Food,230010 Administrative Support,000000 Default Value,"$5,000",
623,18-1024-EX1,Transfer from Capital/Operations - City Wide to Eckersall Stadium,Funds Transfer From Award# 2017-485-00-09 To Project# 2016-68010-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,68010 Eckersall Stadium,485 CIT PayGo Fund,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,"$5,000",
624,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Ferdinand Peck Elementary School,Student admissions $20 per student.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376669,,24871 Ferdinand Peck Elementary School,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$5,000","Prek Instruction
State Preschool For All Age 3-5 Fy19"
625,18-1024-EX1,Transfer from Early College and Career - City Wide to Ray Graham Training Center High School,Supplies for CTE Ag Program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,49101 Ray Graham Training Center High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140101 Agricultural Academy,474566 Special Student Needs-C. Perkins Fy19,"$5,000",
626,18-1024-EX1,Transfer from Early College and Career - City Wide to Southside Occupational Academy High School,Supplies for CTE Hort Program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,49031 Southside Occupational Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140102 Horticulture Production,474566 Special Student Needs-C. Perkins Fy19,"$5,000",
627,18-1024-EX1,Transfer from Network Support to Network Support,Transferring to bucket pointer for bucket position number 562174,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,230010 Administrative Support,000000 Default Value,11110 Network Support,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$5,000",
628,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer for pupil transportation - department request,13727 Early College and Career - City Wide,115 General Education Fund,54520 Services - Printing,212023 Post Secondary Education,000000 Default Value,13727 Early College and Career - City Wide,115 General Education Fund,54210 Pupil Transportation,212023 Post Secondary Education,000000 Default Value,"$5,000",
629,18-1024-EX1,Transfer from Marvin Camras Elementary School to Education General - City Wide,Transfer available funding to contingency.,22691 Marvin Camras Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$5,011",
630,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54205 Travel Expense,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$5,130",
